effective_date,ticker,book_equity,net_income,sales,operating_cash_flow
2020-06-30,JP1025,24837580618.04578,254732433.49576604,8330150097.74377,-62198926.57224646
2020-06-30,JP1026,103890088224.67142,760757854.6678038,26417244539.34715,1495646789.8290062
2020-06-30,JP1027,199273456168.73026,3120044032.766806,44581747640.949585,2070408587.9471064
2020-06-30,JP1028,97635845700.02414,1886166272.1752048,49517968841.74131,2411986610.8101425
2020-06-30,JP1029,17659710967.8991,151045600.14689142,7334548782.682615,-8467945.167573193
2020-06-30,JP1030,11075603788.6202,-31320528.471888963,2100712392.2345114,44044751.27886349
2020-06-30,JP1031,69555048478.2114,465169521.3662039,14124141725.194626,816066064.5730633
2020-06-30,JP1032,22668975834.12651,442225234.760619,5059712139.447552,-59244303.91305884
2020-06-30,JP1033,55595568259.35944,701823877.873184,33059479654.658,408266988.5060899
2020-06-30,JP1034,121710305732.40083,951758732.3579515,47194330507.38616,1926741841.488444
2020-06-30,JP1035,96048940183.9965,1686796201.668787,47168722371.555954,2300215847.990522
2020-06-30,JP1036,105787625101.41977,2644615894.5041914,39167947824.152824,2047650198.1262295
2020-06-30,JP1037,49356776302.3857,1837505018.745912,46964254898.23722,2697664601.279472
2020-06-30,JP1038,88470762534.80272,-279145128.9604258,35584286687.66395,216477863.1448411
2020-06-30,JP1039,37157873721.92971,22442453.91354157,4535497939.904462,-235013770.82476237
2020-06-30,JP1040,65899924148.46809,-223604319.6550318,9503660993.825394,634713230.4193743
2020-06-30,JP1041,125520111856.6552,1070556371.6593149,19012049281.9507,926950822.617461
2020-06-30,JP1042,133667851580.8541,4364373311.58098,126953801842.81606,5253683351.066906
2020-06-30,JP1043,30184424438.343365,56152712.68849475,9691538879.124903,567936999.5814674
2020-06-30,JP1044,89448567645.79068,2886270510.0278587,53899425201.3434,2631458366.076557
2020-06-30,JP1045,33275949582.790894,-153147868.11481988,8696451894.449886,190826641.07623264
2020-06-30,JP1046,65730010143.62008,899194110.1687717,25193541840.956985,1144511450.5975707
2020-06-30,JP1047,74544544575.46947,2742988168.1841316,47788789512.391266,1933772025.0418048
2020-06-30,JP1048,10501108779.797306,153719427.15836695,3636621586.442488,151492939.05497763
2020-06-30,JP1049,23496555967.589684,555068397.4715122,7048651989.854646,296347953.075299
2020-06-30,JP1050,13927593641.848074,47854202.95147229,4425643333.21233,342794902.9987026
2020-06-30,JP1051,3478199808.594831,87685988.39536181,3189195505.6168942,147559241.3276417
2020-06-30,JP1052,21544970923.600895,-150406993.45716324,12750520736.007278,826335199.022922
2020-06-30,JP1053,100613564741.62312,-145609607.44887412,24299842679.44569,-282003287.09634507
2020-06-30,JP1054,24925175419.202557,503877759.1862534,9811650954.630533,-8094529.999522658
2020-06-30,JP1055,40358772220.616646,513470538.39852214,33392734164.67855,681083701.405842
2020-06-30,JP1056,182734959751.68744,3354857388.9519577,114457230680.8506,4139455596.9005394
2020-06-30,JP1057,385865770586.5202,4532748050.852113,78666856207.21497,2925156422.5636477
2020-06-30,JP1058,42163589570.046234,522387578.5884155,27894078073.86261,762383478.0272404
2020-06-30,JP1059,341552544552.80914,4505130260.933627,102132805369.04704,6192223026.53138
2020-06-30,JP1060,25622273832.20619,1684198434.4925716,45612343048.98683,2169817831.8626723
2020-06-30,JP1061,20869103252.76594,457925318.4526193,13043907694.581684,622216407.8956076
2020-06-30,JP1062,34365384078.23336,541645331.7824955,9465434237.976215,651494274.3949716
2020-06-30,JP1063,9500300939.289728,-46231506.12229977,8695318485.258718,244799707.83837107
2020-06-30,JP1064,27163151913.299324,-4909228.426167769,12152293665.131338,624292774.8897482
2020-06-30,JP1065,45422270246.77372,492814049.87840694,23800556759.80121,1264401520.9308293
2020-06-30,JP1066,113864868606.35606,2151080573.928594,63588954778.06503,2513951182.1797967
2020-06-30,JP1067,394677392800.4149,744589393.0752225,78571850773.02917,4932690536.469978
2020-06-30,JP1068,14041402125.503736,132595290.53980364,2261594255.7812834,-59063106.316553436
2020-06-30,JP1069,70198256401.6814,2489184582.719603,58585099281.43048,3069560637.509182
2020-06-30,JP1070,11524889293.393204,744961724.9216194,14511909873.94962,934454236.5940795
2020-06-30,JP1071,63604132393.54655,1135735250.5182872,41018481869.8865,3213466214.968364
2020-06-30,JP1072,32929601352.65242,217096188.69167715,18905848143.48022,92792894.15639633
2020-06-30,JP1073,8389581295.550814,388040658.3468063,7523425115.671658,254066814.3607736
2020-06-30,JP1074,345036821794.173,-1150971164.331627,38913391629.56443,144596988.217249
2020-06-30,JP1075,61958768643.32086,78956506.71756038,8005807475.766288,-219292599.73141932
2020-06-30,JP1076,51777751147.519646,498968506.51011336,21530272022.858585,946004184.9717183
2020-06-30,JP1077,18077352707.61801,-204810180.499597,7060032469.425549,261801169.46760568
2020-06-30,JP1078,35079440713.36541,947580507.283048,12522097836.699144,742878378.5276169
2020-06-30,JP1079,65302350165.18718,43959539.067412674,31678463131.9659,865552246.4329281
2020-06-30,JP1080,58265565725.11327,641550864.6666653,21804021866.38387,1812460536.9480665
2020-06-30,JP1081,53044272737.15249,1590381323.4153693,46843686847.15124,2031023724.8556197
2020-06-30,JP1082,56129571117.33101,299329348.094122,37665803316.37806,1282616613.6572475
2020-06-30,JP1083,223524877128.2153,3506037498.270124,123844708534.84192,5784571032.820555
2020-06-30,JP1084,26529866198.323208,-359357692.7626716,3109877027.258587,-450498859.8785644
2020-06-30,JP1085,13252041919.598928,28318025.09078814,4801354617.555874,314265646.5425063
2020-06-30,JP1086,144179429971.54572,2786236871.318164,39367664660.57738,3054989171.6980166
2020-06-30,JP1087,28950557769.302303,22791114.222903673,7290588452.93635,559009347.3132358
2020-06-30,JP1088,191313916051.02115,2767237728.9107256,53009844562.456116,2704410858.9948964
2020-06-30,JP1089,82474364272.22423,740674768.2893425,33059291362.788136,1749834810.5191321
2020-06-30,JP1090,47974315870.25612,437526055.8507333,24488651612.160458,1703006010.0043213
2020-06-30,JP1091,86515810733.23674,-1110920131.73844,13331690916.212206,209675696.43735325
2020-06-30,JP1092,528730734346.8578,5944492736.033328,218649301613.58804,7261419106.69283
2020-06-30,JP1093,390752486161.2748,8969213738.605541,194224364666.67844,1178060037.1050441
2020-06-30,JP1094,42480914698.00942,151601019.30705854,15436415719.812046,969965822.0758581
2020-06-30,JP1095,51724948872.95305,594682762.6303563,41694377706.74482,1896364865.8739736
2020-06-30,JP1096,91528396272.37296,5615440192.595252,94987608571.35419,5568733630.833431
2020-06-30,JP1097,18845247458.908314,1049238769.3032591,17059515733.193306,823813167.273895
2020-06-30,JP1098,55883015515.32744,1573541958.8605616,34149420677.857742,1955081433.170593
2020-06-30,JP1099,33823625651.257492,-261660267.76046497,14682878824.5423,300057191.62086934
2020-06-30,JP1100,73843045774.16893,598480931.2630515,25622194831.567024,2643787089.170688
2020-06-30,JP1101,58922827393.513985,848166324.4708819,14480237686.098595,349727738.43311024
2020-06-30,JP1102,12384134273.043795,336669193.4865267,4523396863.96992,178262886.8605408
2020-06-30,JP1103,7462079115.118154,80699020.01431127,2082409735.529038,39650441.746343285
2020-06-30,JP1104,12880877810.34229,-75316334.0186422,8237765127.480732,705015754.5694144
2020-06-30,JP1105,37986804064.81334,941504955.5129187,17228241384.005806,705591972.3804584
2020-06-30,JP1106,30273241728.91917,1612773838.8861396,42955707398.36456,1615506413.591534
2020-06-30,JP1107,334663963037.5873,8613481936.695898,283561076647.3515,18711300327.286137
2020-06-30,JP1108,376791903473.8594,2871368811.636804,52763983538.7424,5442450250.003088
2020-06-30,JP1109,12071170430.715525,408367784.06405514,7871914405.7969475,395261603.24889183
2020-06-30,JP1110,87286794032.24512,900515627.9271631,7963813368.648998,740841232.764295
2020-06-30,JP1111,26555273371.57505,464932099.0171226,13656916715.77179,637879757.8022679
2020-06-30,JP1112,38923338243.4597,948688665.4267553,14179902223.576393,780369842.9449263
2020-06-30,JP1113,40776381207.92959,227267874.78639004,40941224389.494415,1890864238.8388777
2020-06-30,JP1114,87236927366.07094,-61287587.899314635,42942588332.086876,-2673316656.5929885
2020-06-30,JP1115,35260034430.830986,848707814.4753333,12602767583.701654,1092276154.1153057
2020-06-30,JP1116,173281727343.45026,-1995848529.144379,3567335319.0414824,-939969155.5299752
2020-06-30,JP1117,16576348664.306896,225725620.98744047,7171193289.953949,189675870.3708813
2020-06-30,JP1118,78195234291.58801,630268049.0865914,11083633953.904945,-179911310.7179799
2020-06-30,JP1119,491664641522.93243,8964887830.20836,264021120843.6129,15534346530.760632
2020-09-30,JP1000,49386957303.19017,121525259.18801577,13166570757.43377,367287964.3653406
2020-09-30,JP1001,47382766762.0731,-531011067.90295845,36225487028.01764,2879087390.7115507
2020-09-30,JP1002,226055229575.9177,1931478969.1811442,76859629926.54031,4228856753.016489
2020-09-30,JP1003,22001837281.196236,751205045.1986984,14263742086.146774,595344057.6643764
2020-09-30,JP1004,42634470512.38995,56570963.37574701,31656235110.65006,1971576504.8219683
2020-09-30,JP1005,186263800912.52316,8520391803.678434,101425681953.8856,7982409548.006572
2020-09-30,JP1006,18595765336.1224,750046337.1633034,17950606855.567284,1047113743.7655734
2020-09-30,JP1007,18760008817.690163,346724426.1267192,3797134275.340906,162202626.4429079
2020-09-30,JP1008,69731788137.48172,1781288154.9291263,24310457531.174637,1045824821.1908466
2020-09-30,JP1009,102872945547.28787,2180077124.791667,33490226048.711174,56934192.42549368
2020-09-30,JP1010,102504596511.12326,746869010.9766703,22820591882.025715,531221925.3444487
2020-09-30,JP1011,366331633632.8955,2198365320.305254,30630629835.96843,-1165503130.454915
2020-09-30,JP1012,228206358962.63724,3986602380.068256,80790509903.62839,4504458096.574698
2020-09-30,JP1013,175887371883.27646,1532165188.111057,54184145343.68768,3653878982.7483864
2020-09-30,JP1014,91405623781.27382,-770073990.4110547,10453429342.198883,1527446052.1541965
2020-09-30,JP1015,467979483697.53796,-1483651261.8737335,152882318255.8907,2286124659.3629
2020-09-30,JP1016,34582011398.6264,1310043557.6862085,21980904906.540077,1564903577.6200573
2020-09-30,JP1017,3634810486.756549,195353668.38775644,3984087137.1681976,385883675.4123234
2020-09-30,JP1018,277754058039.9568,15399867017.068966,266983485357.94736,12002897668.440952
2020-09-30,JP1019,43639007198.68802,1108754315.302765,41084969267.28573,2212169267.049732
2020-09-30,JP1020,65609092363.65756,1452658079.5178795,43921013186.32289,2139360759.6894937
2020-09-30,JP1021,129413888924.2668,2913650346.114039,44975004872.85268,557027071.5783803
2020-09-30,JP1022,19208636928.83927,-133838713.21616282,285418166.8295161,59671937.76973187
2020-09-30,JP1023,26972508036.981926,415524248.17706233,7595893425.085789,168492176.52598542
2020-09-30,JP1024,14715947721.951862,23916165.852356214,2349372878.377048,20240528.87985098
2020-09-30,JP1025,24677446734.10146,293090584.6005323,9138989141.038023,355135537.2714418
2020-09-30,JP1026,78279398965.28087,-665052549.9785194,24468975459.253975,1292283896.702823
2020-09-30,JP1027,82469264776.44864,2312297400.664559,36274399284.80721,202170150.74762183
2020-09-30,JP1028,106459548993.29466,2868309021.1045933,67971831579.8865,1339661912.1180623
2020-09-30,JP1029,21907596831.745033,239026047.9285935,5944191423.713142,374562785.01678926
2020-09-30,JP1030,17268516973.835995,-17792913.447730396,2307013446.1400094,75404137.94441953
2020-09-30,JP1031,77449979593.15204,1627490595.7006488,18824259951.808067,513219311.038066
2020-09-30,JP1032,30804865153.952534,-24471900.234371647,217141265.54637364,277726367.7690873
2020-09-30,JP1033,95944259696.08702,2178103251.183026,29405482695.773346,2114494474.6468518
2020-09-30,JP1034,201618000524.50342,4417647324.933933,51314452886.66461,3246083372.035836
2020-09-30,JP1035,81624465920.22713,1262025279.4874396,60105032227.318825,1220520692.9962945
2020-09-30,JP1036,159060878246.93927,4832253449.355606,81473992617.44746,4516227987.227542
2020-09-30,JP1037,59067333610.5315,1505664993.815404,60528707130.25071,3383491486.760689
2020-09-30,JP1038,94158596902.40573,1147543350.021192,32637691793.427197,2624093798.2579937
2020-09-30,JP1039,30812956430.42433,167116217.32824972,6459323446.812352,271445302.13152546
2020-09-30,JP1040,92500890143.25562,-286575002.9621016,12601643111.894062,1535830800.735406
2020-09-30,JP1041,102651713952.25842,490243539.3657765,23393580232.273163,832273431.6856338
2020-09-30,JP1042,132405826359.19478,4661422143.199653,96421256059.328,5058523573.956162
2020-09-30,JP1043,38706745893.29206,421354988.2964612,9695353415.705326,560315086.6887559
2020-09-30,JP1044,105683753366.44188,1324420123.1220517,54350254741.37149,2361148558.370152
2020-09-30,JP1045,49807439475.35988,237296662.70559168,14620891904.932625,61691569.59311033
2020-09-30,JP1046,51545592324.773315,2469252807.4933567,34906332392.66028,2363642555.8653727
2020-09-30,JP1047,158038732953.4178,1287416909.9419,65311271653.3416,2639600365.3343863
2020-09-30,JP1048,11353771618.971169,49730878.720287204,3356379750.32127,147908789.43804356
2020-09-30,JP1049,18343044021.5574,143664098.86927176,5346070938.367308,192389155.86238948
2020-09-30,JP1050,14991114589.542963,-98318099.6887822,4683507431.871156,168704436.5054787
2020-09-30,JP1051,6219191974.282924,92891620.06995785,2263387943.6173477,61025931.86982685
2020-09-30,JP1052,18854618655.70268,-138415355.67120692,14080933627.064165,517075780.4695652
2020-09-30,JP1053,77517350591.62343,-123397414.1685824,30214414516.76717,2630297940.639092
2020-09-30,JP1054,27740401442.053936,1189741188.7594476,6601944099.081236,-443024658.73655945
2020-09-30,JP1055,94047793292.19461,452680001.5984288,42499545842.45252,1142770902.0706065
2020-09-30,JP1056,190492239885.14825,3291003161.093257,187257462259.47763,10650947676.573399
2020-09-30,JP1057,304600154242.3441,3306796851.3366237,109673131439.33739,3595234414.0091696
2020-09-30,JP1058,51807409227.43935,647994181.4114653,19964857499.769436,148889985.19882038
2020-09-30,JP1059,283102052107.7958,6459371441.228761,144657170723.2162,8645729646.597551
2020-09-30,JP1060,27551465920.790276,516396699.79739296,39230528901.65854,3054337228.254023
2020-09-30,JP1061,20302272281.8332,476214162.9564199,10842814403.565342,493771467.71159935
2020-09-30,JP1062,30828253772.92028,485446781.18533576,11365614013.45107,22765471.063736457
2020-09-30,JP1063,14566629649.718962,305493263.022562,8704425115.177864,315909579.64021343
2020-09-30,JP1064,34645017172.5101,255910738.29827744,11717492862.309895,473069498.30790347
2020-09-30,JP1065,51844846119.93213,1279609841.8491147,41219703092.20566,2816279523.376012
2020-09-30,JP1066,92478977770.95471,1978760389.3163757,67435677301.1792,4364437530.662618
2020-09-30,JP1067,222142083683.32764,1120003670.049774,80089195111.79492,3953093696.1804576
2020-09-30,JP1068,27331566780.44534,246517488.8392249,3189998602.1724825,121217016.86238182
2020-09-30,JP1069,64739077892.917076,2109261990.9152775,63141464288.6777,3970364906.8864284
2020-09-30,JP1070,14530232890.093903,665930285.0649412,16188599035.442062,1070824783.4939224
2020-09-30,JP1071,46379113055.01377,895272340.3889962,40063288638.91642,2261519315.4513903
2020-09-30,JP1072,30752018924.71772,60142169.956545494,19055212648.88405,545881460.4701895
2020-09-30,JP1073,7335060864.614251,170419686.74510694,5380586281.332933,388312759.98859423
2020-09-30,JP1074,178896564710.88428,2791648354.103869,33964064064.1259,613282164.8353772
2020-09-30,JP1075,48188556466.598854,24247921.777198985,5998620599.190911,280711211.63496155
2020-09-30,JP1076,36040523779.51361,454217106.57263756,19876088414.10998,840862963.8694528
2020-09-30,JP1077,22883314609.77524,202892566.9616163,9821616168.779514,286956362.74440014
2020-09-30,JP1078,45181164778.4751,14185981.961423095,14390777894.470827,461077547.0044433
2020-09-30,JP1079,84500279967.06737,2884305500.95824,37629210431.13719,498838207.9084054
2020-09-30,JP1080,48103320813.56156,1062414581.8565081,28622355876.752384,1320352734.267487
2020-09-30,JP1081,42949083094.4735,3473872650.516374,60088127196.92559,2641659322.508981
2020-09-30,JP1082,52110652662.92833,2732311607.4085426,45435035325.198715,1898383485.5795314
2020-09-30,JP1083,238058001493.9418,3066435074.37887,107019700591.54407,5648254366.109774
